label,youtube_id,time_start,time_end,split,is_cc
playing basketball,mXR0URbxMrY,208,218,train,1
playing basketball,n0zi8DdrtA0,55,65,train,0
playing basketball,o-bTz_UiEtM,51,61,train,0
playing basketball,ooG59rXaV_4,82,92,train,0
playing basketball,otAnTPVY6dI,1,11,train,0
playing basketball,pEUQcFn3m90,16,26,train,0
playing basketball,pXM6GD0EtcU,283,293,val,0
playing basketball,q59pGAfC1j8,60,70,train,0
playing basketball,qPLAPC0COaY,2,12,train,0
playing basketball,qXEChZqZ5gM,534,544,train,0
playing basketball,qh7I7p9Rhak,76,86,train,0
playing basketball,qitibRDJSHU,3,13,train,0
playing basketball,r1Q-oCSezSc,53,63,train,0
playing basketball,s67Sx0cXSo0,21,31,train,0
playing basketball,sbq1GdD2jXY,45,55,train,0
playing basketball,t1KbO97Cnic,159,169,train,0
playing basketball,t85xRzoqS2c,3,13,train,0
playing basketball,tieg1wM_pXQ,78,88,train,0
playing basketball,u2ZiyWAx3O8,2,12,train,0
playing basketball,vB2mj3pbe4o,15,25,train,0
playing basketball,wfrqTHJi6Lw,86,96,train,1
playing basketball,wkgDtWfwv70,13,23,train,0
playing basketball,xxqwQhr1WR8,172,182,train,0
playing basketball,yy9tw0UeM90,75,85,train,0
playing basketball,z7PqIrTeFQk,110,120,train,0
playing basketball,zPtxUgoScVU,49,59,train,0
playing basketball,zXUCgBu-I_w,3,13,train,0
playing didgeridoo,-AIRuEv8TgM,318,328,train,0
playing didgeridoo,-dB0Oe8eqLY,31,41,train,0
playing didgeridoo,-vqYOgUJt0E,103,113,train,0
playing didgeridoo,0R_GmXLeVLM,89,99,train,0
playing didgeridoo,0Vih_lQNcCw,29,39,train,0
playing didgeridoo,0aAhM7nyEmM,21,31,val,0
playing didgeridoo,0beBznsfzsk,1,11,train,0
playing didgeridoo,1-mo1IALh-w,104,114,train,0
playing didgeridoo,1ptGIodf644,218,228,train,0
playing didgeridoo,2YFvfVNy5ww,0,10,train,0
playing didgeridoo,2lS6Z1jADOk,38,48,train,0
playing didgeridoo,31l1Ot0SM9c,17,27,train,0
playing didgeridoo,3IVPkFJn30g,103,113,train,0
playing didgeridoo,4NQdSaL8QBA,12,22,train,0
playing didgeridoo,5Bllg23bKfY,132,142,val,0
playing didgeridoo,5qP3vjG40Ms,23,33,train,0
playing didgeridoo,6NWg2kku0WA,7,17,train,0
playing didgeridoo,6dQATPD1U6o,2,12,train,0
playing didgeridoo,6jelAhGU5FQ,56,66,train,0
playing didgeridoo,7zAqOZ3zBPk,6,16,train,0
playing didgeridoo,8oBIgxKG2B0,28,38,train,0
playing didgeridoo,A5QCaU86PR4,90,100,train,0
playing didgeridoo,BRxY0PqKLW0,11,21,train,0
playing didgeridoo,CtjWqsuJydU,70,80,train,0
playing didgeridoo,CvgKjlXU7-8,1,11,val,0
playing didgeridoo,DD42_LcPKjw,11,21,train,0
playing didgeridoo,DPaPon4ycQg,0,10,train,0
playing didgeridoo,DrHOgvnSaCo,169,179,train,0
playing didgeridoo,EPsXlnLg7tA,105,115,train,0
playing didgeridoo,EtYNYWTTFtg,19,29,val,0
playing didgeridoo,F9E-R38kbw0,23,33,train,0
playing didgeridoo,FGY8YSP2m3c,2,12,train,0
playing didgeridoo,FIbFtd1mqaI,14,24,train,0
playing didgeridoo,GVydktV5knk,0,10,train,0
playing didgeridoo,GncWToQZTC8,16,26,train,0
playing didgeridoo,GwZy-c303Kk,62,72,train,0
playing didgeridoo,HD_2E28I--w,3,13,train,0
playing didgeridoo,HpA9Kyochy8,3,13,train,0
playing didgeridoo,IJ15gpce3Lc,52,62,train,0
playing didgeridoo,I_-ESpwdQ_U,43,53,train,0
playing didgeridoo,IduY6AhWCpw,39,49,train,0
playing didgeridoo,KpHQrzEC5aY,72,82,train,0
playing didgeridoo,LH6KL2b2Gd0,112,122,train,0
playing didgeridoo,LkM8X1_I5qE,178,188,train,0
playing didgeridoo,LssGvZlyLuw,119,129,train,0
playing didgeridoo,MIvqaianivY,1,11,train,0
playing didgeridoo,NafXDtR3mLI,2,12,train,0
playing didgeridoo,OJ6VRXqb0q4,20,30,train,0
playing didgeridoo,ONF6xpkH_jY,2,12,train,0
playing didgeridoo,R9rQgTrjSGw,63,73,train,0
playing didgeridoo,SnZHYuOVCSI,23,33,train,0
playing didgeridoo,UvLpBfPdLPI,194,204,train,0
playing didgeridoo,XcMLPxDN-qg,3,13,train,0
playing didgeridoo,Xz_l-IlQEUg,3,13,train,0
playing didgeridoo,Y1lserEYPkA,44,54,train,0
playing didgeridoo,ZNAfkckNlv0,7,17,train,0
playing didgeridoo,Zdfzl5LBiXU,4,14,train,0
playing didgeridoo,ZrjGtJeWlJI,94,104,train,0
playing didgeridoo,_-AmcKwQmPs,15,25,train,0
playing didgeridoo,_84D4N3fzOE,195,205,train,0
playing didgeridoo,a6Dxyj3_Z0g,496,506,train,0
playing didgeridoo,bhlSDO8YOuo,13,23,train,0
playing didgeridoo,bzTNVUt7its,124,134,train,0
playing didgeridoo,c31s2bfo6Xs,77,87,train,0
playing didgeridoo,cZ_BmRVB33g,16,26,train,0
playing didgeridoo,dfCd2eQfueY,21,31,train,0
playing didgeridoo,dszu6ckFKnM,6,16,train,0
playing didgeridoo,f5Q-xljsNCI,67,77,train,0
playing didgeridoo,gjSAI-3SFFo,20,30,train,0
playing didgeridoo,hB0QNj7gH2w,1,11,train,0
playing didgeridoo,hUy-e-d3x6U,27,37,train,0
playing didgeridoo,i1xQJKdJzY4,116,126,train,0
playing didgeridoo,iCjYwdF2xm0,4,14,train,0
playing didgeridoo,iGDrwj1Akkk,85,95,train,0
playing didgeridoo,irBKwy3NcFI,106,116,train,0
playing didgeridoo,iyaOUi80af4,37,47,train,0
playing didgeridoo,izwzwlLsNBs,5,15,train,0
playing didgeridoo,kq9a5EBre_A,51,61,train,0
playing didgeridoo,l0QYKLu0Ns0,147,157,train,0
playing didgeridoo,l3uGJLW69iY,62,72,train,0
playing didgeridoo,m5N3AwzYOb0,21,31,train,0
playing didgeridoo,mX70FTFj6Io,22,32,train,0
playing didgeridoo,oIJOnRPVY-Y,7,17,train,0
playing didgeridoo,oKE8Ibbpaz8,4,14,train,0
playing didgeridoo,pcRehQl805Q,18,28,train,0
playing didgeridoo,pslnhlxzAdE,4,14,train,0
playing didgeridoo,qXyNorEHMbY,14,24,train,0
playing didgeridoo,rAurF2ZhfA4,10,20,train,0
playing didgeridoo,rboYtECnJ5c,9,19,train,0
playing didgeridoo,sddYAUiNPtg,30,40,train,0
playing didgeridoo,uL3qsvm_GEI,40,50,train,0
playing didgeridoo,uQkNJlUCfq0,3,13,train,0
playing didgeridoo,uiAJmzIZ3Lo,236,246,train,0
playing didgeridoo,v06cTmdTKUw,9,19,train,0
playing didgeridoo,v6Ns3dVL-eY,147,157,train,0
playing didgeridoo,xJqXdbXhNqA,3,13,val,0
playing didgeridoo,xV2Vic4D1AI,2,12,train,0
playing didgeridoo,yIRXqcNvQaA,16,26,train,0
playing didgeridoo,yPeLfUVl_i8,32,42,train,0
playing didgeridoo,yn911Ervi_c,131,141,train,0
playing ice hockey,-OFWLf1OOzg,1160,1170,train,0
playing ice hockey,-uW4WQZoMjw,15,25,train,0
playing ice hockey,0PnCitveft8,26,36,train,0
playing ice hockey,0ihmR99kY_A,465,475,train,0
playing ice hockey,0ue8N--K6lo,23,33,train,0
playing ice hockey,1EEIjxNmFgk,9,19,train,0
playing ice hockey,1nVmIs3U_l8,10,20,train,0
playing ice hockey,20yvzUk0kUw,18,28,train,0
playing ice hockey,3OT4oT-3BOo,33,43,train,0
playing ice hockey,3QugTOT-C7o,12,22,train,0
playing ice hockey,4N4Ud5U8t6M,50,60,train,0
playing ice hockey,4fGRQJfHZME,4,14,train,0
playing ice hockey,5PqI_x_v354,41,51,train,0
playing ice hockey,5Qi5ZJ_4YQU,0,10,train,0
playing ice hockey,5lBTu_WyVAY,3,13,train,0
playing ice hockey,6TmINgV_49s,2,12,train,0
playing ice hockey,A5fqBuaQ7A4,54,64,train,0
playing ice hockey,AiebkdnVZU8,0,10,train,0
playing ice hockey,Ao4w-iAqhpM,58,68,train,0
playing ice hockey,BA2_vgonFok,128,138,train,0
playing ice hockey,BtrZI5Ml1NE,8,18,train,0
playing ice hockey,C5XXWIQKMZg,25,35,train,0
playing ice hockey,Co-uo_rLw0Y,261,271,train,0
playing ice hockey,DfjJ8v-uwno,2,12,train,0
playing ice hockey,EGZWESLdebw,0,10,train,0
playing ice hockey,ErylxBbwF5U,622,632,val,0
playing ice hockey,FPy3xAzRAFs,47,57,train,0
playing ice hockey,FXIniW3dLGE,10,20,train,0
playing ice hockey,G1QKWg4qYt4,2,12,train,0
playing ice hockey,GVGWjUv8oOI,4,14,train,0
playing ice hockey,G_K7AvWOq7E,39,49,train,0
playing ice hockey,I8gvwZlz7Us,23,33,train,0
playing ice hockey,I8wSPaiFgII,48,58,train,0
playing ice hockey,J1vjG5Auq1Q,396,406,val,0
playing ice hockey,LahltKu6Kms,37,47,train,0
playing ice hockey,MU5h2O3jarM,0,10,train,0
playing ice hockey,PTczHzqWSnE,33,43,train,0
playing ice hockey,Q1GP39avkVE,65,75,train,0
playing ice hockey,Q7baI3vUc60,5,15,train,0
playing ice hockey,QNmrqIrWX8E,239,249,train,0
playing ice hockey,QPPMSGBUi8w,4,14,train,0
playing ice hockey,Qmo9D73hWXY,116,126,train,0
playing ice hockey,RJ18C75BVCs,151,161,train,0
playing ice hockey,RKVpOUBh-F8,4,14,train,0
playing ice hockey,RcyuszI1sOQ,719,729,train,0
playing ice hockey,TZBulH3hq1A,15,25,train,0
playing ice hockey,ThN2G3zG2ew,28,38,val,0
playing ice hockey,UO9LfNxLcLY,45,55,train,0
playing ice hockey,UPrqs0hX8Rk,25,35,val,0
playing ice hockey,VtH7hejVFKE,108,118,train,0
playing ice hockey,Z6_jNpn3_sY,2,12,train,0
playing ice hockey,ZRSR0HVgUOw,163,173,train,0
playing ice hockey,_7kd_mjewO4,21,31,train,0
playing ice hockey,_FZEQZR0t3s,72,82,train,0
playing ice hockey,_VjCJ6gSJPk,31,41,train,0
playing ice hockey,_YdBSNe3kxk,38,48,train,0
playing ice hockey,aS1ApES6-Uw,2,12,train,0
playing ice hockey,asmLmqHNNXM,25,35,train,0
playing ice hockey,b-U4AXoeMVA,3,13,train,0
playing ice hockey,cGEhbEHCQyE,198,208,train,0
playing ice hockey,d49mQWx55nU,2,12,train,0
playing ice hockey,dTQhDlvUJ00,1,11,train,0
playing ice hockey,dY6hjZysIYw,8,18,train,0
playing ice hockey,f72N3MsKRwQ,191,201,train,0
playing ice hockey,fYV2L-jHYXg,608,618,train,0
playing ice hockey,gYCGpbhVknw,37,47,train,0
playing ice hockey,giLJTSEOOL8,67,77,train,0
playing ice hockey,i8wF6R3dbVc,5,15,train,0
playing ice hockey,iEGYd3DJ3Wo,8,18,train,0
playing ice hockey,iTTycKTum_4,11,21,train,0
playing ice hockey,jc7tmc6JqE4,16,26,train,0
playing ice hockey,kRWk_-5d5bs,10,20,val,0
playing ice hockey,lBus4ShfXCg,42,52,train,0
playing ice hockey,m24MMdQHN2A,66,76,train,0
playing ice hockey,mWF5fMwDlsM,120,130,train,0
playing ice hockey,nXhDnUlM6O0,23,33,train,0
playing ice hockey,npuAnsjATn8,67,77,train,0
playing ice hockey,oFiN5r4epz8,1118,1128,train,0
playing ice hockey,oMc78OmmmYs,32,42,train,0
playing ice hockey,okvqvgUv6BM,1095,1105,train,0
playing ice hockey,p2fIXTPlRto,24,34,train,0
playing ice hockey,pbCILxYlt9A,2,12,train,0
playing ice hockey,qSRryStzjdA,30,40,train,0
playing ice hockey,r7dEcY3HcE8,155,165,train,0
playing ice hockey,rs77NIAfbU0,50,60,train,0
playing ice hockey,rvvKYszyT6I,2,12,train,0
playing ice hockey,s91gMYbO-Ic,43,53,train,0
playing ice hockey,sZ5VgTf9A2g,286,296,val,0
playing ice hockey,soaLU377oZA,67,77,val,0
playing ice hockey,sqyymSn65kM,50,60,train,0
playing ice hockey,tHE6QDL2EfU,43,53,train,0
playing ice hockey,tSGDhMjim_Q,96,106,train,0
playing ice hockey,v_Q8H26dvyg,181,191,train,0
playing ice hockey,vdmMcINtJ1I,75,85,train,0
playing ice hockey,xCa8KZoRzbA,101,111,val,0
playing ice hockey,xekTZYIvSSE,44,54,val,0
playing ice hockey,xq0_B78fjwg,5,15,train,0
playing ice hockey,yEy-DkTtVYo,2,12,train,0
playing ice hockey,zMINHl88aqY,626,636,train,0
playing ice hockey,zctJQPChRGs,203,213,train,0
playing keyboard,-AZ9WaV2Ozk,60,70,val,0
playing keyboard,0NN2c3H81tI,2,12,train,0
playing keyboard,0P09Z7TU8Co,1,11,train,0
playing keyboard,0kRUoB7mtBY,33,43,train,0
playing keyboard,1K1WmHkf-B8,6,16,train,0
playing keyboard,1uLIPzNnFck,198,208,train,0
playing keyboard,2omGWBpGrS4,0,10,train,0
playing keyboard,310VgEcMV-w,72,82,train,0
playing keyboard,3j2IW46lbUM,208,218,train,0
playing keyboard,492uEAgjhys,12,22,train,0
playing keyboard,4IY4nas3lQo,6,16,train,0
playing keyboard,4iWyn_3ZCYk,4,14,train,0
playing keyboard,5TJWszC7JEs,63,73,train,0
playing keyboard,6DgBAGS-51k,0,10,train,0
playing keyboard,89jPvTgt-VI,191,201,train,0
playing keyboard,8HoZnyaeolg,7,17,train,0
playing keyboard,8xncJWSiueE,203,213,train,0
playing keyboard,AcZk16HrOng,35,45,train,0
playing keyboard,B_yyA_7QIpA,17,27,train,0
playing keyboard,Br4uivnddqU,22,32,train,0
playing keyboard,C5NFtlPgtxQ,237,247,train,0
playing keyboard,C8zVLcC67RY,14,24,train,0
playing keyboard,CXPpgR3wSGg,2,12,val,0
playing keyboard,CaGMr3yemeo,233,243,train,0
playing keyboard,DQvnvQUyijE,2,12,train,1
playing keyboard,EDbY9qou1ko,91,101,train,0
playing keyboard,EfgbqHmvczc,158,168,train,0
playing keyboard,EvsNiU_VWQo,83,93,train,0
playing keyboard,GWpIv3ZgpeU,29,39,train,0
playing keyboard,GqRDx6JyqPU,21,31,val,0
playing keyboard,ISneEtxrZes,23,33,train,0
playing keyboard,IWr68OylMG0,35,45,train,0
playing keyboard,JNLUH3bSEJQ,5,15,val,0
playing keyboard,JXJgp0v24yk,184,194,train,0
playing keyboard,JwPIKXzIOgY,102,112,train,0
playing keyboard,K3sb_TrNz9E,0,10,train,0
playing keyboard,KfKoCE2O-3c,57,67,train,0
playing keyboard,L2FZlLDeItc,1,11,train,0
playing keyboard,MIoymDHdvQ8,47,57,train,0
playing keyboard,MSWfFNnNySI,56,66,train,0
playing keyboard,OhVXKv41D-A,19,29,train,0
playing keyboard,P5vlvYZgGB0,0,10,train,0
playing keyboard,PAfeOmlwZHI,24,34,train,0
playing keyboard,PO8O5ijkScg,18,28,val,0
playing keyboard,QInKozon8AU,47,57,train,0
playing keyboard,RM138Dob-4s,158,168,val,1
playing keyboard,SjeYHeWYadI,16,26,train,0
playing keyboard,TaDCCvdVXQw,2,12,train,0
playing keyboard,UHiaCM1SvxA,0,10,train,0
playing keyboard,UWALE6npoxg,46,56,train,0
playing keyboard,Uh9_cAoMJb0,7,17,train,0
playing keyboard,UtJjwDeZXtE,19,29,train,0
playing keyboard,W0aLRm_myGI,57,67,train,0
playing keyboard,WDxktZrM2zw,40,50,train,0
playing keyboard,WmBlaHwJPm4,1,11,train,0
playing keyboard,X4k_dy2bBt0,112,122,train,0
playing keyboard,XCnxbzC-3Uw,23,33,train,0
playing keyboard,XCs59AokDbs,93,103,train,0
playing keyboard,XbIcxeRM_3o,52,62,train,0
playing keyboard,XopyQLyeQHw,81,91,val,0
playing keyboard,Y8xzW48bE2k,0,10,train,0
playing keyboard,Zw1EjxUxB_A,50,60,train,0
playing keyboard,_KO7xYXL7O0,31,41,train,0
playing keyboard,anOleg9ysL8,69,79,train,0
playing keyboard,b1qIVbyFRqU,122,132,train,0
playing keyboard,cm7OMoAoveo,19,29,train,0
playing keyboard,cyKXwq43ksQ,0,10,train,0
playing keyboard,e0M51k8uNac,31,41,train,0
playing keyboard,eFfdFx9yStw,182,192,train,0
playing keyboard,fSrLsC-OICY,0,10,train,0
playing keyboard,fhgiMAW7vGk,87,97,train,0
playing keyboard,g-biMDH3MBY,20,30,train,0
playing keyboard,h3uTYsUSQ14,52,62,train,0
playing keyboard,hHGjVdg1_Vc,140,150,train,0
playing keyboard,hl72hInHiL8,35,45,train,0
playing keyboard,ieqz_T6GDBU,114,124,train,0
playing keyboard,kP4GSS6Y8uw,1,11,train,0
playing keyboard,kuVH8hO5UfI,2480,2490,train,0
playing keyboard,l7E-X3bsXtk,28,38,train,0
playing keyboard,lJSN1GtswBM,9,19,train,0
playing keyboard,luLpH7PXcEc,1,11,train,0
playing keyboard,m3iabGf2vgI,28,38,train,0
playing keyboard,m4vdsyUJj3A,1,11,train,0
playing keyboard,mcTkzOsrdR4,468,478,train,0
playing keyboard,n6Hhq96WXyQ,0,10,train,0
playing keyboard,nFM_gKxKr2k,38,48,train,0
playing keyboard,on4NhbF1UVQ,9,19,train,0
playing keyboard,ou4DVjMDD1w,3,13,train,0
playing keyboard,pMuAeJJyAKQ,2,12,train,0
playing keyboard,sOHBUjoJddg,44,54,train,0
playing keyboard,sv1PeZ7N6vE,256,266,train,0
playing keyboard,tKqg8mhmugw,75,85,val,0
playing keyboard,uCLVDht_sSU,88,98,train,0
playing keyboard,uvfBgDgvXuw,34,44,train,0
playing keyboard,xcx62fLdzc8,4,14,train,0
playing keyboard,yNIs9nsXzR4,6,16,train,0
playing keyboard,yUmj3h32HdY,61,71,train,0
playing keyboard,zM-iEjAxP0U,15,25,train,0
playing keyboard,z_eg4uoauYc,8,18,train,0
playing keyboard,znkc5Txswn0,15,25,train,0
playing ukulele,1QI2GGekweE,223,233,train,0
playing ukulele,20YicZweW5k,0,10,train,0
playing ukulele,4AAq3U1Vu7Q,32,42,train,0
playing ukulele,4mb2CJPHObI,39,49,train,0
playing ukulele,5bP5CgOPfUg,39,49,train,0
playing ukulele,5eq5q4jbNpA,5,15,val,0
playing ukulele,5oqY3-iTbHw,27,37,train,0
playing ukulele,7_VUb0v-dmA,62,72,train,0
playing ukulele,8zQXQpKgcAw,160,170,train,0
playing ukulele,9RSCxujzbBU,225,235,train,0
playing ukulele,9YFoYmr_BKA,105,115,train,0
playing ukulele,9eJVCh9054A,53,63,train,0
playing ukulele,9qgQZGPVxnA,21,31,train,0
playing ukulele,A6oVKSOEs0A,58,68,train,0
playing ukulele,AKtvgTlKpxc,33,43,train,0
playing ukulele,B549en62JIU,33,43,train,0
playing ukulele,B_jVh9DNazw,98,108,train,0
playing ukulele,BbatNyPMgaM,291,301,train,0
playing ukulele,BvfYgPe2F28,5,15,train,0
playing ukulele,Cl9lEt6eZFw,664,674,train,0
playing ukulele,D_0mpTw7jHA,54,64,train,0
playing ukulele,D_jb3o4tnmM,0,10,train,0
playing ukulele,DacHQYm04jA,1,11,train,0
playing ukulele,Dcz0r8q-sx0,4,14,val,0
playing ukulele,DojOek8Eisk,40,50,train,0
playing ukulele,FPLUL6g0ZdE,57,67,train,0
playing ukulele,FSclWCzgX5g,19,29,train,0
playing ukulele,Fm4ylTS6vxQ,18,28,train,0
playing ukulele,GWZ_AfwU62E,71,81,train,0
playing ukulele,GzH5L7rsifg,199,209,train,0
playing ukulele,H_Df1caIHqY,41,51,train,1
playing ukulele,Jvyypxkp4p0,193,203,train,0
playing ukulele,KYJV0RAx2O8,17,27,train,0
playing ukulele,LBxvJTV3iBU,82,92,train,0
playing ukulele,Noh1un84sDE,30,40,train,0
playing ukulele,Ny1CBGLWWWs,9,19,train,1
playing ukulele,PBTJQMkD5Hc,35,45,train,0
playing ukulele,Q1DRSSBDK2E,42,52,train,0
playing ukulele,QBVoRcCsvds,136,146,train,1
playing ukulele,QKBnZiQ2K24,4,14,train,0
playing ukulele,QMVKvOOI3jI,132,142,val,0
playing ukulele,Qy5yMmTOUjY,64,74,train,0
playing ukulele,SRGwMWX8lwA,109,119,train,0
playing ukulele,T4KVT9kRSbE,83,93,train,0
playing ukulele,UWTCpGd17X0,32,42,train,0
playing ukulele,UjiR-X6QRLU,15,25,train,0
playing ukulele,Us0YPCnYNcA,13,23,train,0
playing ukulele,WFHSs2hLVyA,114,124,train,0
playing ukulele,Warh2WR5ZjY,9,19,train,0
playing ukulele,XYa_MMICmLk,31,41,train,0
playing ukulele,Y8rhRWH8rYc,1,11,train,0
playing ukulele,YUwVwvVwv50,39,49,train,0
playing ukulele,Ym-CX4bn2BU,78,88,train,0
playing ukulele,Yz2UVa0E5CA,0,10,train,0
playing ukulele,ZOJHL1oHXF8,1,11,train,1
playing ukulele,_IfE17Ry7jA,84,94,train,0
playing ukulele,_KKZkwGTz_o,187,197,train,0
playing ukulele,_RP8EJBACLU,63,73,train,0
playing ukulele,a6YR-_6gu_I,31,41,train,0
playing ukulele,a7AcptoEjn4,8,18,train,0
playing ukulele,aa_fQvMY_00,1,11,train,0
playing ukulele,cC3Qi2RZbos,1,11,val,0
playing ukulele,c_ceA8agOPY,0,10,train,0
playing ukulele,dmIjRCKyiPg,159,169,train,0
playing ukulele,ekFzL_oFmcI,29,39,train,0
playing ukulele,f0GdsQwDP40,258,268,train,0
playing ukulele,fPcN9gbU3oM,58,68,train,0
playing ukulele,ffeEHltGczw,47,57,train,0
playing ukulele,hlfBnwCWsHc,10,20,train,0
playing ukulele,huCL6suPtDk,18,28,train,0
playing ukulele,hvVZbjr391I,3,13,train,0
playing ukulele,ijWtUQ_trh8,116,126,train,0
playing ukulele,ixeiFrJGL90,142,152,train,0
playing ukulele,jSLUAiSSs5Q,90,100,train,0
playing ukulele,k1GONXFI-Hg,68,78,train,0
playing ukulele,kbGFPjosR2o,167,177,val,0
playing ukulele,l_cftvgjtjY,168,178,train,0
playing ukulele,lw2Oy1QQfU8,2,12,val,0
playing ukulele,lxWqwPNMags,2,12,train,0
playing ukulele,m5afamRcGF8,52,62,train,0
playing ukulele,nnXoaHFSkjo,51,61,train,0
playing ukulele,oMUtBlKMWgI,25,35,train,0
playing ukulele,oXAtphfyLiY,66,76,train,0
playing ukulele,o_ECzOVkgV4,70,80,train,0
playing ukulele,ojb9SU3kVu8,13,23,train,0
playing ukulele,pXbB4cK3CJ4,128,138,val,0
playing ukulele,pnrSoK0MLXQ,167,177,train,0
playing ukulele,qXiANer0jyo,72,82,val,0
playing ukulele,sGTKRyQdYmM,27,37,train,0
playing ukulele,sdHwnYmXswM,6,16,train,0
playing ukulele,tzKZRoRVVQs,15,25,train,0
playing ukulele,tzfzCdeMmmI,24,34,train,0
playing ukulele,u9QcxqvbE8Q,31,41,train,0
playing ukulele,vqxh0X5n8KA,34,44,train,0
playing ukulele,w9ct6K6vFcY,2,12,train,0
playing ukulele,wo0dCwGIXoI,0,10,train,0
playing ukulele,x4e9CYx2pRI,2,12,train,0
playing ukulele,yHyNEJEEfIM,11,21,train,0
playing ukulele,yspfxA7NWsQ,33,43,train,0
playing ukulele,zxqyIbGJbyM,14,24,train,0
playing xylophone,-hjrLwuG7A0,1,11,val,0
playing xylophone,0W_LkZt4ae0,2,12,train,0
playing xylophone,3g6vYQ3Qp8U,3,13,val,0
playing xylophone,3v7QC6Bl_7E,0,10,train,0
playing xylophone,4J3tSnZPOZY,0,10,train,0
playing xylophone,4ZuNcpUQmM4,2,12,val,0
playing xylophone,5LnRFlqlV6w,1,11,val,0
playing xylophone,7CTpAxqTZbw,23,33,train,0
playing xylophone,7TatfBKtfrc,15,25,train,0
playing xylophone,8v1WYA8Q14E,28,38,train,0
playing xylophone,9DV36J3wFeE,61,71,train,0
playing xylophone,9Q9-MQXVtXM,19,29,train,0
playing xylophone,ACHuHQgocg0,69,79,train,0
playing xylophone,BYyoVXdC4pM,18,28,train,0
playing xylophone,BfEAoSsDcbI,85,95,train,0
playing xylophone,ByF0qwR_kPE,18,28,train,0
playing xylophone,BzyYX4-uS2E,35,45,train,0
playing xylophone,DHQV5jE5JpY,2,12,train,0
playing xylophone,DbPI8VQkjMc,2,12,train,0
playing xylophone,EINqgy58mRk,13,23,train,0
playing xylophone,F3b0atObCgk,3,13,train,0
playing xylophone,FIuB9RQ0TEo,46,56,train,0
playing xylophone,FckYq8eSTX0,53,63,train,0
playing xylophone,G0DDZPJdLUY,29,39,train,0
playing xylophone,GDd7pDYY0b0,5,15,train,0
playing xylophone,GI8gZar0XQw,2,12,train,0
playing xylophone,Gt4AW3FqQLQ,1,11,train,0
playing xylophone,I5vXkumtz58,4,14,train,0
playing xylophone,IuycskUAoOE,39,49,train,0
playing xylophone,J6XjmXTDST4,28,38,val,0
playing xylophone,JaiVIaD9gcw,31,41,train,0
playing xylophone,JixV6o8karo,103,113,train,0
playing xylophone,KIhyh45bzxw,6,16,train,0
playing xylophone,KfkSOJr_aE4,2,12,train,0
playing xylophone,KtN6NW0tzeM,16,26,train,0
playing xylophone,L88RoSUuKzs,0,10,train,0
playing xylophone,M65k9wbU41k,16,26,train,0
playing xylophone,MD-lpJUBf20,94,104,train,0
playing xylophone,MEKKf_n2Hjw,16,26,train,0
playing xylophone,MNgQiGshDcw,2,12,train,0
playing xylophone,N187pLKo7Z4,0,10,train,0
playing xylophone,N3iMsQn14Jg,22,32,train,0
playing xylophone,OzEoYklF9dM,23,33,train,0
playing xylophone,P2pVy8BGw2U,3,13,train,0
playing xylophone,RLTfUZrrgEw,17,27,train,0
playing xylophone,RS71mYsPolI,21,31,train,0
playing xylophone,RYYA8t1tiTU,1,11,train,0
playing xylophone,Rdeh0puyVsc,9,19,train,0
playing xylophone,RgTcdzT8kyg,0,10,train,0
playing xylophone,Ru4d3z3FxAU,21,31,train,0
playing xylophone,RzYJbjSlLb8,223,233,train,0
playing xylophone,Sv2xlRClVOw,13,23,train,0
playing xylophone,T1D59VhuigY,0,10,train,0
playing xylophone,UXr2NyOJscI,16,26,train,0
playing xylophone,UjMQe027uqI,2,12,train,0
playing xylophone,V8qg7LG-bLA,6,16,train,0
playing xylophone,WEED5iQUJ1A,38,48,val,0
playing xylophone,WVGwJRvpTyQ,52,62,train,0
playing xylophone,Xj2HoKVk3As,9,19,val,0
playing xylophone,Xqjd41YVvXA,30,40,train,0
playing xylophone,Z8UUNsCvG68,4,14,val,0
playing xylophone,ZCmGi6of3jU,11,21,train,0
playing xylophone,_PySA_hO2ko,188,198,train,0
playing xylophone,aoAPSzMZjxo,5,15,train,0
playing xylophone,bCBgx0UgVyQ,145,155,train,0
playing xylophone,cBOCiN4MaLg,22,32,train,0
playing xylophone,cPoaqd_5P20,16,26,train,0
playing xylophone,e5xxprSnWUg,13,23,train,0
playing xylophone,ecpA3FEKDQ0,1,11,train,0
playing xylophone,enWcojKQHlQ,148,158,train,0
playing xylophone,fPimvz62Twc,2,12,train,0
playing xylophone,g5Ro62krvEE,1,11,train,0
playing xylophone,gIoUAzBkVOs,9,19,train,0
playing xylophone,i_elgiWhIo0,56,66,train,0
playing xylophone,iyMECDBTq4Q,15,25,train,0
playing xylophone,j-wLJw0zB0s,7,17,train,0
playing xylophone,jrvvQjFUIaE,85,95,train,0
playing xylophone,kyGenNNjCOI,3,13,train,0
playing xylophone,kzl1ORP-ZUA,34,44,train,0
